0.895118154553159	0.103712840186889	0.113817179634133	0.258446307750630	0.950757982745890	0.0558483212688232	0.665324710740160	0.361920084401165	0.278969940402046	0.0401563845552436	0.0397496941127982	0.0835821136679928	0.314620748221422	0.236804807064439	0.243504367623195
0.684300146224145	0.377511518762747	0.158824298675419	0.197910057556161	0.394607218303451	0.138216342567174	0.964256616169518	0.724824693820157	0.517860909872254	0.233375412573706	0.988567891226263	0.512665533605464	0.382040915068017	0.844833449014199	0.751779355061302
0.656846481247616	0.262860807508653	0.355828116252427	0.605693064183021	0.584464840318106	0.863064978725380	0.671151036378406	0.858311678125839	0.245666638599838	0.361112936249855	0.686181598460337	0.832864824781385	0.791539262851844	0.816526970819136	0.199134375117022
0.990381201487954	0.241285612653001	0.847758564395726	0.823703645379920	0.606537245952291	0.421746482549435	0.299174856434414	0.347915686667056	0.297508174424547	0.633455035012366	0.376689192738032	0.904613498537146	0.839179479540260	0.846228364063407	0.982940511503982
0.0336917931210119	0.622924050374514	0.582781196988989	0.810614962671604	0.714642867087912	0.411314174537886	0.531126526815322	0.961745605325867	0.650474093241864	0.986098096222033	0.504324252798860	0.723595912269745	0.680236385926769	0.370186850863759	0.709638702479070
0.424253270424153	0.522927762157550	0.586177665240051	0.802237016029934	0.401536353789315	0.959141340568648	0.00146317517242300	0.953569051566716	0.891393305520928	0.207156646144958	0.763495679287094	0.382995824300504	0.416922007301322	0.383229531559576	0.175436145519359
0.489983672806254	0.413237746494176	0.925837988949836	0.708113376406747	0.858691021937975	0.750245292973041	0.883788809402268	0.206037376830358	0.861106466709371	0.757083941555770	0.0488747967795120	0.298017055986365	0.642889807506086	0.861334748060102	0.858297392360323
0.583504470467278	0.217792035525866	0.575078267707539	0.859377854303028	0.920484982161385	0.980997114259686	0.404383857307768	0.768244859070775	0.209915076762285	0.886328109630447	0.725927656593860	0.691711635714817	0.214081451540123	0.463909192882959	0.909411483043429
0.0832697475812942	0.858553617120829	0.00997739496020689	0.781084518001382	0.750838889493125	0.233515805625746	0.301205586513473	0.615531879840537	0.399093911604274	0.472229859496957	0.701328058598017	0.880456926829212	0.617270805784742	0.570548219905534	0.961663080193266
0.660154629977784	0.861008253299634	0.809377285817869	0.203796851047344	0.285591705194893	0.0962267612082910	0.950581591408450	0.918922487452317	0.887883023404443	0.158913526072725	0.458890825812503	0.924548307619519	0.675191145845720	0.695306808701783	0.570599704085960
0.0523052207703927	0.283939011564831	0.608808359591158	0.993343249930919	0.796815787888053	0.384582199218900	0.460648193206215	0.602537261209495	0.256528011903830	0.810920785648706	0.582294808955250	0.0812527753704966	0.601023484608767	0.960917273175491	0.562879230350446
0.556830534131996	0.615392848945124	0.479913680376225	0.0936245282198501	0.142765830129545	0.500272550942528	0.287647511041730	0.702138228304602	0.966801604367428	0.476507752716948	0.339089801284837	0.482673014572774	0.346309504003818	0.546312979252437	0.176661204694203
0.712025249134944	0.779489501843974	0.268440158291067	0.650618543907727	0.504550190608271	0.570255868872406	0.0846266385763814	0.743674955204088	0.619157352979331	0.116287532246184	0.170625413666577	0.128265055730776	0.364401368261552	0.636576573431728	0.513679060375601
0.487910625260071	0.954847311419425	0.258096383995900	0.215176526117364	0.610687951481901	0.976631596742213	0.582181335168515	0.385102276784062	0.165345766530944	0.875720612784640	0.399193403900560	0.252911159241006	0.171481076831545	0.570892489230996	0.548471915929806
0.617600645905979	0.919603246226261	0.481009535929008	0.243873102142320	0.703796735351530	0.492855181015119	0.153068697443093	0.251503789174940	0.826199028826719	0.635186379463005	0.919777194544381	0.883961534752615	0.795361567918927	0.927112147047291	0.165277442620174
0.213777574762031	0.384815703553521	0.227341483977128	0.339687805074701	0.383339931019849	0.400882866391995	0.0730943061694905	0.0367597374258490	0.655693101208612	0.0972813490916307	0.226045437313252	0.196276913213410	0.492666912300111	0.863765569817539	0.493893038532447
0.645658662061356	0.162643016406274	0.0486022982418921	0.197862340505416	0.728683436587994	0.994990261820298	0.580564776830846	0.472122874247366	0.546452584058729	0.908439456239631	0.361006696151087	0.121353654736966	0.354622854548100	0.169839250866394	0.535117267476248
0.380642291284627	0.796751419775717	0.169241814542259	0.506833376635887	0.887284680027887	0.260998008345242	0.287014752397109	0.645072328435394	0.251329283428934	0.0350160215102984	0.324562012755833	0.543694993460822	0.775061199974026	0.178699029167114	0.198807159832174
